S_su;S_aa;S_fa;S_va;S_bu;S_pro;S_ac;S_h2;S_ch4;S_IC;S_IN;S_I;X_xc;X_ch;X_pr;X_li;X_su;X_aa;X_fa;X_c4;X_pro;X_ac;X_h2;X_I;S_cation;S_anion;pH;S_va_ion;S_bu_ion;S_pro_ion;S_ac_ion;S_hco3_ion;S_co2;S_nh3;S_nh4_ion;S_gas_h2;S_gas_ch4;S_gas_co2;q_ch4;V_ch4_cumul
0.03228189888375963;0.0010256259723316406;0.011161606213778303;0.003033942125793329;0.005722137122803783;0.018180349301225227;0.038530365737779786;1.7594321550623852e-07;0.04615837215848872;0.0967512730211267;0.09163072432794368;0.42293958530601317;0.05624983876570095;1.2978131721571227;0.3817151727683686;0.22247495472939158;0.37081528394907365;0.8993820364744426;0.33114688746091386;0.331137642336923;0.1056216976634559;0.6848864394997535;0.2896078377398474;18.014195111443907;0.0026978849073003497;0.005708868099881018;7.2169493663292155;0.0030206635045862294;0.005699287910631976;0.018097046742428576;0.03839629316829339;0.08616133389370571;0.010589939127420983;0.0016464595217032514;0.08998426480624043;8.217844845703119e-06;1.4192988171439538;0.015198608080553625;7.699037935054921;0.012162137783419937
0.032045554763111286;0.0010218872211239442;0.011061978083481833;0.0030207421328363004;0.0056941740207469465;0.018045893297114927;0.03819935131176187;1.749180873012149e-07;0.04604479562718552;0.09677670395960665;0.09163522539249669;0.42302728043263205;0.05600060244673534;1.2912462347118845;0.38030302687827316;0.22227475902699934;0.3714381494046467;0.8993219734569973;0.33111028704324125;0.33116331612289485;0.10568315541242823;0.685044866462187;0.28970267664585575;18.014370501697147;0.0026978849073003497;0.005708868099881018;7.216492128277953;0.0030075074182800165;0.005671412613122591;0.017963120116100042;0.038066291031043906;0.0861740455474385;0.010602658412168148;0.001644838884794797;0.08999038650770189;8.156279904500371e-06;1.414832884675012;0.015227622709179772;0.0;0.012162137783419937
0.03181156018950879;0.001018162315404955;0.010966516899337484;0.0030076113220419962;0.005666376567517335;0.017912909673514072;0.03787568655894692;1.73903486314082e-07;0.045970569463713196;0.09680554279460797;0.09163973123297191;0.4231145892940295;0.055755408473109204;1.2847126406338205;0.37889598176932315;0.22207382237869933;0.37205723685678244;0.899261452027897;0.3310734204443811;0.3311885551457197;0.10574414933347065;0.6852014141031736;0.28979666405109905;18.014545119419942;0.0026978849073003497;0.005708868099881018;7.215911439846534;0.0029944165837875324;0.005643696090762594;0.01783063703610767;0.03774357779607169;0.08618709101751519;0.01061845177709278;0.0016427612376412521;0.08999696999533066;8.105065499220613e-06;1.4116268290503828;0.015235850035007645;0.0;0.012162137783419937
0.031579882562310854;0.0010144512381327598;0.010875033050318885;0.0029945491299099973;0.005638743313801344;0.017781374703546106;0.037558249036207365;1.728992379818332e-07;0.04592796990761273;0.09683838932369196;0.09164424132773616;0.42320151815597096;0.05551419250543403;1.2782122292098894;0.3774940287378695;0.22187216510419874;0.37267256766724605;0.8992004739826347;0.3310362990084812;0.3312133616358384;0.10580468261388377;0.6853561526458937;0.2898898079234313;18.014718977143833;0.0026978849073003497;0.005708868099881018;7.215187462806941;0.0029813898747091975;0.005616135938265998;0.017699570566677807;0.037427029681173965;0.08620055950811671;0.010637829815575248;0.0016401546925203486;0.09000408663521581;8.089346720790159e-06;1.414608064301015;0.015270231604000324;6.472810518811077;0.012505968020905662
0.03135048988616296;0.0010107539632070138;0.010787345359826917;0.002981555013424195;0.005611272849715092;0.01765126506245142;0.03724593468577203;1.7190491975892794e-07;0.04586286795315598;0.09686678007185177;0.09164875516686243;0.42328807318449196;0.05527689122600933;1.2717448403629827;0.3760971589174095;0.2216698071820387;0.3732841630495106;0.8991390411141259;0.3309989335737063;0.3312377378087901;0.1058647584096549;0.6855091510471235;0.28998211610640773;18.01489208720087;0.0026978849073003497;0.005708868099881018;7.21461624663572;0.0029684356912251454;0.005588746120697722;0.0175699531162574;0.037115635813169054;0.08621336679143807;0.010653413280413707;0.001638118070914672;0.09001063709594775;8.038919074817243e-06;1.4115523693719554;0.015277952895712179;0.0;0.012505968020905662
0.031123350652300468;0.0010070704486744844;0.010703280694268739;0.0029686284356031933;0.005583963768201699;0.017522557697065795;0.036939455057717244;1.7092043180111815e-07;0.04580254484252604;0.09689530974695938;0.09165327276645333;0.4233742604474762;0.055043442313016874;1.2653103146517675;0.37470536328241444;0.22146676825503475;0.3738920440809828;0.8990771552131985;0.33096133449578563;0.33126168586929966;0.10592437985220113;0.6856603871679645;0.2900735961070477;18.01506446172684;0.0026978849073003497;0.005708868099881018;7.214036934703047;0.002955548633435046;0.005561516870658411;0.017441731404312186;0.03681005646625533;0.08622610061355825;0.010669209133401136;0.0016360540378642958;0.09001721872858903;8.000708985695671e-06;1.410599616101526;0.015303545652894674;0.0;0.012505968020905662
0.030898433999931568;0.0010034006686989792;0.010622673665215578;0.0029557688771868107;0.005556814704243058;0.01739523000951374;0.0366384985117959;1.6994545002752298e-07;0.045686753915865144;0.09691680299949527;0.0916577938558526;0.4234600859161936;0.054813784421104135;1.2589084932704493;0.3733186326520571;0.22126306763558193;0.37449623168722307;0.8990148180659848;0.3309235116659429;0.3312852080062344;0.10598355003905359;0.6858098897147686;0.2901642553696444;18.015236112664276;0.0026978849073003497;0.005708868099881018;7.213699238937818;0.00294273564862633;0.005534459636744333;0.017314928913309435;0.03651005468256989;0.08623784074958696;0.010678962249908316;0.0016348857048170398;0.09002290815103556;7.93536211338113e-06;1.4052258509852862;0.015342020903517082;0.0;0.012505968020905662
0.03067570955362296;0.0009997445828837542;0.010545366264314272;0.0029429758265386878;0.005529824304016734;0.017269259734713025;0.03634417741044436;1.6897999495821076e-07;0.04566216352831639;0.09695159751702084;0.09166231857770951;0.4235455554668145;0.05458785716363187;1.2525392180484967;0.37193695769388324;0.2210587243108834;0.3750967466585638;0.8989520314563237;0.330885474532857;0.33130830639704;0.10604227204076518;0.6859576159046462;0.2902541010846971;18.015407051765518;0.0026978849073003497;0.005708868099881018;7.212895295814243;0.002929975069885158;0.00550753676537601;0.01718939312518475;0.03621653013692982;0.08625119222786255;0.01070040528915829;0.0016319964836836005;0.09003032209402591;7.929072870064314e-06;1.4093417330302456;0.015355889250266918;8.845629197800632;0.012975840386078666
0.030455147746253394;0.0009961021887366355;0.010471207606039624;0.0029302487966398334;0.005502991271835033;0.017144625134396737;0.03605349120306407;1.6802354723084977e-07;0.04563966201884009;0.09697890934994136;0.09166684590430763;0.4236306748819003;0.05436560111220512;1.2462023314503108;0.37056032892741525;0.2208537569480924;0.37569360961817383;0.8988887971615156;0.3308472321181493;0.33133098320022847;0.10610054888937855;0.6861037282862764;0.29034314047848436;18.015577290595694;0.0026978849073003497;0.005708868099881018;7.212349540565427;0.002917288057384283;0.005480784105043424;0.017065235692253013;0.03592670620686671;0.08626351790809918;0.010715391441842179;0.001630063880085345;0.09003678202422229;7.864161293574947e-06;1.4036600181364527;0.015335226678679481;0.0;0.012975840386078666
0.030236719281426818;0.0009924734298665308;0.010400053528681069;0.002917587298203358;0.005476314295842769;0.017021304699119253;0.03576784470094216;1.670761974595286e-07;0.04554506306613488;0.09700655182246844;0.09167137607368157;0.42371544985189824;0.054146957778982714;1.239897676574908;0.3691887367277509;0.2206481838994589;0.3762868410761728;0.8988251169596178;0.3308087930403728;0.33135324056771426;0.10615838359671463;0.6862481688726748;0.2904313803568222;18.01574684053569;0.0026978849073003497;0.005708868099881018;7.21178950405847;0.002904665983776518;0.00545418638205913;0.016942385068451058;0.03564190247252035;0.08627580535209108;0.010730746470377361;0.0016280809791607402;0.09004329509452083;7.847666348307417e-06;1.4063843003875591;0.015390945287551035;0.8846234744175966;0.013022830839207258
